attendance_id,enrollment_id,attendance_date,status,notes
76099,1232,2026-01-19,Present,Run bit.
76100,1232,2026-01-20,Present,
76124,1233,2026-01-19,Present,
76125,1233,2026-01-20,Present,Take successful.
76146,1234,2026-01-19,Absent,
76147,1234,2026-01-20,Present,
76185,1235,2026-01-19,Present,
76186,1235,2026-01-20,Present,
76229,1236,2026-01-19,Present,
76230,1236,2026-01-20,Present,
76249,1237,2026-01-19,Present,
76250,1237,2026-01-20,Present,
76302,1238,2026-01-19,Present,
76303,1238,2026-01-20,Present,Particular.
76343,1239,2026-01-19,Present,
76344,1239,2026-01-20,Late,
76393,1240,2026-01-19,Absent,
76394,1240,2026-01-20,Present,
76438,1241,2026-01-19,Present,
76439,1241,2026-01-20,Present,
76481,1242,2026-01-19,Present,
76482,1242,2026-01-20,Present,
76538,1243,2026-01-19,Absent,
76539,1243,2026-01-20,Absent,
76593,1244,2026-01-19,Present,
76594,1244,2026-01-20,Present,
76651,1245,2026-01-19,Present,
76652,1245,2026-01-20,Present,
76706,1246,2026-01-19,Present,
76707,1246,2026-01-20,Late,
76764,1247,2026-01-19,Absent,
76765,1247,2026-01-20,Absent,
76788,1248,2026-01-19,Present,
76789,1248,2026-01-20,Absent,
76844,1249,2026-01-19,Excused,Foot marriage receive.
76845,1249,2026-01-20,Present,
76866,1250,2026-01-19,Absent,
76867,1250,2026-01-20,Absent,Oil body blue.
76911,1251,2026-01-19,Present,
76912,1251,2026-01-20,Present,
76936,1252,2026-01-19,Present,Light woman you.
76937,1252,2026-01-20,Present,
76958,1253,2026-01-19,Present,
76959,1253,2026-01-20,Present,
77007,1254,2026-01-19,Present,
77008,1254,2026-01-20,Present,Open next.
77062,1255,2026-01-19,Absent,
77063,1255,2026-01-20,Absent,
77089,1256,2026-01-19,Present,
77090,1256,2026-01-20,Present,
77125,1257,2026-01-19,Present,
77126,1257,2026-01-20,Present,
77153,1258,2026-01-19,Present,
77154,1258,2026-01-20,Present,Offer should.
77213,1259,2026-01-19,Present,
77214,1259,2026-01-20,Present,
77266,1260,2026-01-19,Present,
77267,1260,2026-01-20,Present,
77309,1261,2026-01-19,Present,
77310,1261,2026-01-20,Present,
77337,1262,2026-01-19,Present,
77338,1262,2026-01-20,Present,
77383,1263,2026-01-19,Present,
77384,1263,2026-01-20,Present,Will too security.
77442,1264,2026-01-19,Present,Reality young hard.
77443,1264,2026-01-20,Present,
77495,1265,2026-01-19,Late,
77496,1265,2026-01-20,Present,
77550,1266,2026-01-19,Present,
77551,1266,2026-01-20,Present,
77578,1267,2026-01-19,Present,
77579,1267,2026-01-20,Present,
77628,1268,2026-01-19,Late,
77629,1268,2026-01-20,Present,Mouth agency outside.
77650,1269,2026-01-19,Present,
77651,1269,2026-01-20,Present,
77703,1270,2026-01-19,Present,
77704,1270,2026-01-20,Present,
77747,1271,2026-01-19,Present,
77748,1271,2026-01-20,Present,
77778,1272,2026-01-19,Present,
77779,1272,2026-01-20,Present,
77829,1273,2026-01-19,Present,
77830,1273,2026-01-20,Late,
77862,1274,2026-01-19,Present,
77863,1274,2026-01-20,Present,
77886,1275,2026-01-19,Present,
77887,1275,2026-01-20,Present,
77931,1276,2026-01-19,Absent,
77932,1276,2026-01-20,Absent,
77955,1277,2026-01-19,Present,
77956,1277,2026-01-20,Present,
77994,1278,2026-01-19,Absent,
77995,1278,2026-01-20,Present,
78015,1279,2026-01-19,Present,
78016,1279,2026-01-20,Present,
78066,1280,2026-01-19,Present,
78067,1280,2026-01-20,Present,
78116,1281,2026-01-19,Present,
78117,1281,2026-01-20,Present,
78170,1282,2026-01-19,Present,
78171,1282,2026-01-20,Present,
78217,1283,2026-01-19,Present,Election attention city.
78218,1283,2026-01-20,Present,Member necessary fire.
78260,1284,2026-01-19,Present,
78261,1284,2026-01-20,Present,
78319,1285,2026-01-19,Present,
78320,1285,2026-01-20,Present,
78368,1286,2026-01-19,Present,
78369,1286,2026-01-20,Present,
78397,1287,2026-01-19,Present,
78398,1287,2026-01-20,Present,
78446,1288,2026-01-19,Absent,
78447,1288,2026-01-20,Late,Tree site.
78480,1289,2026-01-19,Present,
78481,1289,2026-01-20,Absent,
78508,1290,2026-01-19,Present,
78509,1290,2026-01-20,Late,
78542,1291,2026-01-19,Present,
78543,1291,2026-01-20,Present,
78602,1292,2026-01-19,Absent,
78603,1292,2026-01-20,Present,
78633,1293,2026-01-19,Absent,
78634,1293,2026-01-20,Absent,
78672,1294,2026-01-19,Present,
78673,1294,2026-01-20,Present,
78694,1295,2026-01-19,Present,
78695,1295,2026-01-20,Present,
78728,1296,2026-01-19,Absent,
78729,1296,2026-01-20,Present,
78781,1297,2026-01-19,Present,
78782,1297,2026-01-20,Present,Worker our put.
78831,1298,2026-01-19,Present,
78832,1298,2026-01-20,Present,
78886,1299,2026-01-19,Present,
78887,1299,2026-01-20,Absent,Number clearly.
78937,1300,2026-01-19,Late,
78938,1300,2026-01-20,Present,
78959,1301,2026-01-19,Present,Your sell.
78960,1301,2026-01-20,Present,Over least course.
78991,1302,2026-01-19,Present,
78992,1302,2026-01-20,Present,Role worry.
79039,1303,2026-01-19,Present,
79040,1303,2026-01-20,Present,
79085,1304,2026-01-19,Present,
79086,1304,2026-01-20,Present,
79142,1305,2026-01-19,Present,
79143,1305,2026-01-20,Absent,
79183,1306,2026-01-19,Present,
79184,1306,2026-01-20,Present,
79229,1307,2026-01-19,Present,
79230,1307,2026-01-20,Present,
79267,1308,2026-01-19,Present,
79268,1308,2026-01-20,Present,
79308,1309,2026-01-19,Absent,
79309,1309,2026-01-20,Present,
79339,1310,2026-01-19,Present,
79340,1310,2026-01-20,Present,
79363,1311,2026-01-19,Present,
79364,1311,2026-01-20,Present,Sport explain face.
79398,1312,2026-01-19,Present,
79399,1312,2026-01-20,Present,
79426,1313,2026-01-19,Present,
79427,1313,2026-01-20,Present,Particularly animal interest.
79467,1314,2026-01-19,Present,
79468,1314,2026-01-20,Present,
79487,1315,2026-01-19,Present,
79488,1315,2026-01-20,Present,
79538,1316,2026-01-19,Late,
79539,1316,2026-01-20,Present,
79564,1317,2026-01-19,Late,
79565,1317,2026-01-20,Late,
79603,1318,2026-01-19,Present,
79604,1318,2026-01-20,Present,
79661,1319,2026-01-19,Present,
79662,1319,2026-01-20,Present,
79709,1320,2026-01-19,Excused,
79710,1320,2026-01-20,Present,
79766,1321,2026-01-19,Present,
79767,1321,2026-01-20,Present,
79814,1322,2026-01-19,Late,
79815,1322,2026-01-20,Present,
79835,1323,2026-01-19,Present,
79836,1323,2026-01-20,Present,Finally environment protect.
79877,1324,2026-01-19,Present,
79878,1324,2026-01-20,Present,
79921,1325,2026-01-19,Present,
79922,1325,2026-01-20,Present,
79969,1326,2026-01-19,Absent,Site per ok.
79970,1326,2026-01-20,Absent,
80009,1327,2026-01-19,Late,
80010,1327,2026-01-20,Present,
80051,1328,2026-01-19,Present,
80052,1328,2026-01-20,Present,
80095,1329,2026-01-19,Absent,
80096,1329,2026-01-20,Present,Sing couple serve.
80140,1330,2026-01-19,Present,
80141,1330,2026-01-20,Present,
80175,1331,2026-01-19,Absent,Before me.
80176,1331,2026-01-20,Present,
80221,1332,2026-01-19,Excused,
80222,1332,2026-01-20,Present,
80247,1333,2026-01-19,Present,
80248,1333,2026-01-20,Present,
80293,1334,2026-01-19,Present,
80294,1334,2026-01-20,Present,
80326,1335,2026-01-19,Absent,
80327,1335,2026-01-20,Present,
80379,1336,2026-01-19,Absent,
80380,1336,2026-01-20,Present,
80429,1337,2026-01-19,Present,
80430,1337,2026-01-20,Present,
80483,1338,2026-01-19,Absent,
80484,1338,2026-01-20,Late,Each off.
80521,1339,2026-01-19,Present,Party organization form.
80522,1339,2026-01-20,Present,
80547,1340,2026-01-19,Present,
80548,1340,2026-01-20,Absent,
80579,1341,2026-01-19,Present,
80580,1341,2026-01-20,Present,
80639,1342,2026-01-19,Present,
80640,1342,2026-01-20,Present,
80680,1343,2026-01-19,Absent,History federal.
80681,1343,2026-01-20,Absent,
80722,1344,2026-01-19,Present,Position series.
80723,1344,2026-01-20,Absent,
80760,1345,2026-01-19,Present,
80761,1345,2026-01-20,Present,
80780,1346,2026-01-19,Present,
80781,1346,2026-01-20,Absent,
80834,1347,2026-01-19,Present,
80835,1347,2026-01-20,Absent,Turn summer east.
80888,1348,2026-01-19,Absent,Media various.
80889,1348,2026-01-20,Present,Huge nature.
80921,1349,2026-01-19,Present,
80922,1349,2026-01-20,Present,
80978,1350,2026-01-19,Present,
80979,1350,2026-01-20,Absent,
81002,1351,2026-01-19,Absent,
81003,1351,2026-01-20,Present,
81034,1352,2026-01-19,Present,
81035,1352,2026-01-20,Present,
81063,1353,2026-01-19,Present,
81064,1353,2026-01-20,Present,
81115,1354,2026-01-19,Absent,
81116,1354,2026-01-20,Absent,
81164,1355,2026-01-19,Present,
81165,1355,2026-01-20,Excused,
81212,1356,2026-01-19,Absent,
81213,1356,2026-01-20,Present,
81241,1357,2026-01-19,Absent,
81242,1357,2026-01-20,Present,
81295,1358,2026-01-19,Excused,
81296,1358,2026-01-20,Present,Resource ability.
81333,1359,2026-01-19,Present,
81334,1359,2026-01-20,Present,
81387,1360,2026-01-19,Present,
81388,1360,2026-01-20,Present,
81430,1361,2026-01-19,Present,Fill purpose will.
81431,1361,2026-01-20,Late,
81461,1362,2026-01-19,Present,
81462,1362,2026-01-20,Present,
81500,1363,2026-01-19,Absent,
81501,1363,2026-01-20,Present,
81557,1364,2026-01-19,Present,
81558,1364,2026-01-20,Present,
81612,1365,2026-01-19,Present,
81613,1365,2026-01-20,Present,
81643,1366,2026-01-19,Absent,
81644,1366,2026-01-20,Present,
81678,1367,2026-01-19,Present,
81679,1367,2026-01-20,Present,
81708,1368,2026-01-19,Present,
81709,1368,2026-01-20,Present,
81745,1369,2026-01-19,Present,
81746,1369,2026-01-20,Present,
81794,1370,2026-01-19,Present,
81795,1370,2026-01-20,Present,
81826,1371,2026-01-19,Present,
81827,1371,2026-01-20,Present,
81853,1372,2026-01-19,Present,
81854,1372,2026-01-20,Present,Religious Congress.
81893,1373,2026-01-19,Present,
81894,1373,2026-01-20,Present,
81938,1374,2026-01-19,Present,
81939,1374,2026-01-20,Absent,
81970,1375,2026-01-19,Present,
81971,1375,2026-01-20,Absent,
81998,1376,2026-01-19,Present,Speech hour outside.
81999,1376,2026-01-20,Excused,
82033,1377,2026-01-19,Present,
82034,1377,2026-01-20,Excused,
82066,1378,2026-01-19,Present,Somebody popular voice.
82067,1378,2026-01-20,Late,
82118,1379,2026-01-19,Present,
82119,1379,2026-01-20,Present,
82171,1380,2026-01-19,Present,
82172,1380,2026-01-20,Absent,
82230,1381,2026-01-19,Present,
82231,1381,2026-01-20,Present,
82278,1382,2026-01-19,Present,
82279,1382,2026-01-20,Present,
82312,1383,2026-01-19,Present,
82313,1383,2026-01-20,Present,
82348,1384,2026-01-19,Present,
82349,1384,2026-01-20,Present,
82379,1385,2026-01-19,Present,Family.
82380,1385,2026-01-20,Present,
82403,1386,2026-01-19,Present,
82404,1386,2026-01-20,Present,
82452,1387,2026-01-19,Present,Cell.
82453,1387,2026-01-20,Present,
82503,1388,2026-01-19,Present,
82504,1388,2026-01-20,Absent,
82544,1389,2026-01-19,Present,
82545,1389,2026-01-20,Absent,
82602,1390,2026-01-19,Present,
82603,1390,2026-01-20,Present,
82631,1391,2026-01-19,Present,
82632,1391,2026-01-20,Present,
82660,1392,2026-01-19,Present,
82661,1392,2026-01-20,Present,
82689,1393,2026-01-19,Present,
82690,1393,2026-01-20,Present,
82742,1394,2026-01-19,Present,
82743,1394,2026-01-20,Present,
82779,1395,2026-01-19,Excused,
82780,1395,2026-01-20,Absent,Expect night.
82826,1396,2026-01-19,Present,
82827,1396,2026-01-20,Present,Understand debate.
82864,1397,2026-01-19,Present,
82865,1397,2026-01-20,Present,
82892,1398,2026-01-19,Present,
82893,1398,2026-01-20,Present,
82913,1399,2026-01-19,Present,
82914,1399,2026-01-20,Late,
82973,1400,2026-01-19,Present,
82974,1400,2026-01-20,Present,
82996,1401,2026-01-19,Present,
82997,1401,2026-01-20,Excused,
83029,1402,2026-01-19,Present,
83030,1402,2026-01-20,Late,
83054,1403,2026-01-19,Present,
83055,1403,2026-01-20,Present,
83092,1404,2026-01-19,Present,
83093,1404,2026-01-20,Late,
83149,1405,2026-01-19,Present,
83150,1405,2026-01-20,Present,
83206,1406,2026-01-19,Absent,
83207,1406,2026-01-20,Present,
83242,1407,2026-01-19,Present,Gun two.
83243,1407,2026-01-20,Present,
83270,1408,2026-01-19,Present,
83271,1408,2026-01-20,Present,
83320,1409,2026-01-19,Absent,
83321,1409,2026-01-20,Present,
83373,1410,2026-01-19,Absent,
83374,1410,2026-01-20,Present,
83393,1411,2026-01-19,Absent,Media town.
83394,1411,2026-01-20,Present,Quickly onto inside.
83417,1412,2026-01-19,Present,
83418,1412,2026-01-20,Present,
83441,1413,2026-01-19,Late,
83442,1413,2026-01-20,Present,
83478,1414,2026-01-19,Present,
83479,1414,2026-01-20,Present,Trouble.
83502,1415,2026-01-19,Present,
83503,1415,2026-01-20,Present,
83528,1416,2026-01-19,Present,
83529,1416,2026-01-20,Present,
83569,1417,2026-01-19,Late,
83570,1417,2026-01-20,Present,
83618,1418,2026-01-19,Present,
83619,1418,2026-01-20,Absent,
83663,1419,2026-01-19,Present,
83664,1419,2026-01-20,Present,
83709,1420,2026-01-19,Present,Budget able.
83710,1420,2026-01-20,Present,
83734,1421,2026-01-19,Absent,
83735,1421,2026-01-20,Late,
83787,1422,2026-01-19,Present,
83788,1422,2026-01-20,Present,
83838,1423,2026-01-19,Absent,
83839,1423,2026-01-20,Present,
83890,1424,2026-01-19,Present,
83891,1424,2026-01-20,Late,
83930,1425,2026-01-19,Excused,
83931,1425,2026-01-20,Present,
83966,1426,2026-01-19,Present,
83967,1426,2026-01-20,Present,
84011,1427,2026-01-19,Present,
84012,1427,2026-01-20,Present,Down popular sea.
84047,1428,2026-01-19,Late,
84048,1428,2026-01-20,Present,
84105,1429,2026-01-19,Present,
84106,1429,2026-01-20,Present,
84155,1430,2026-01-19,Present,
84156,1430,2026-01-20,Present,
84201,1431,2026-01-19,Present,Call win perform according.
84202,1431,2026-01-20,Present,
84256,1432,2026-01-19,Present,
84257,1432,2026-01-20,Present,
84285,1433,2026-01-19,Present,
84286,1433,2026-01-20,Present,
84336,1434,2026-01-19,Present,
84337,1434,2026-01-20,Present,
84359,1435,2026-01-19,Late,
84360,1435,2026-01-20,Present,
84380,1436,2026-01-19,Present,
84381,1436,2026-01-20,Present,
84416,1437,2026-01-19,Present,
84417,1437,2026-01-20,Absent,
84463,1438,2026-01-19,Absent,
84464,1438,2026-01-20,Present,
84507,1439,2026-01-19,Present,
84508,1439,2026-01-20,Late,
84561,1440,2026-01-19,Present,
84562,1440,2026-01-20,Present,
84594,1441,2026-01-19,Present,
84595,1441,2026-01-20,Present,
84616,1442,2026-01-19,Present,
84617,1442,2026-01-20,Late,
84655,1443,2026-01-19,Present,
84656,1443,2026-01-20,Excused,
84709,1444,2026-01-19,Present,
84710,1444,2026-01-20,Present,
84730,1445,2026-01-19,Absent,
84731,1445,2026-01-20,Present,
84785,1446,2026-01-19,Present,
84786,1446,2026-01-20,Present,
84843,1447,2026-01-19,Absent,
84844,1447,2026-01-20,Present,
84870,1448,2026-01-19,Absent,
84871,1448,2026-01-20,Present,Them newspaper.
84927,1449,2026-01-19,Excused,
84928,1449,2026-01-20,Present,
84980,1450,2026-01-19,Present,
84981,1450,2026-01-20,Present,
85004,1451,2026-01-19,Late,
85005,1451,2026-01-20,Present,
85034,1452,2026-01-19,Present,
85035,1452,2026-01-20,Absent,
85060,1453,2026-01-19,Present,
85061,1453,2026-01-20,Present,
85117,1454,2026-01-19,Present,
85118,1454,2026-01-20,Late,
85174,1455,2026-01-19,Present,
85175,1455,2026-01-20,Present,
85211,1456,2026-01-19,Present,
85212,1456,2026-01-20,Present,
85268,1457,2026-01-19,Present,
85269,1457,2026-01-20,Present,
85318,1458,2026-01-19,Excused,
85319,1458,2026-01-20,Late,
85364,1459,2026-01-19,Absent,
85365,1459,2026-01-20,Present,Prepare history dinner.
85417,1460,2026-01-19,Late,
85418,1460,2026-01-20,Late,
85477,1461,2026-01-19,Excused,
85478,1461,2026-01-20,Absent,Worry agree.
85525,1462,2026-01-19,Present,
85526,1462,2026-01-20,Present,
85558,1463,2026-01-19,Late,
85559,1463,2026-01-20,Excused,
85611,1464,2026-01-19,Absent,
85612,1464,2026-01-20,Present,
85633,1465,2026-01-19,Present,Eight discuss.
85634,1465,2026-01-20,Present,
85670,1466,2026-01-19,Present,
85671,1466,2026-01-20,Excused,
85718,1467,2026-01-19,Present,
85719,1467,2026-01-20,Present,Send imagine.
85773,1468,2026-01-19,Present,
85774,1468,2026-01-20,Present,
85814,1469,2026-01-19,Present,
85815,1469,2026-01-20,Present,
85845,1470,2026-01-19,Present,
85846,1470,2026-01-20,Late,
85887,1471,2026-01-19,Present,
85888,1471,2026-01-20,Present,
85932,1472,2026-01-19,Present,
85933,1472,2026-01-20,Present,
85983,1473,2026-01-19,Present,
85984,1473,2026-01-20,Present,
86007,1474,2026-01-19,Present,Relate.
86008,1474,2026-01-20,Present,
86059,1475,2026-01-19,Present,
86060,1475,2026-01-20,Present,
86081,1476,2026-01-19,Present,
86082,1476,2026-01-20,Present,
86129,1477,2026-01-19,Present,
86130,1477,2026-01-20,Late,
86152,1478,2026-01-19,Present,
86153,1478,2026-01-20,Present,
86195,1479,2026-01-19,Present,
86196,1479,2026-01-20,Present,
86234,1480,2026-01-19,Absent,
86235,1480,2026-01-20,Present,
86254,1481,2026-01-19,Absent,
86255,1481,2026-01-20,Present,
86277,1482,2026-01-19,Absent,
86278,1482,2026-01-20,Present,
86319,1483,2026-01-19,Present,
86320,1483,2026-01-20,Present,
86369,1484,2026-01-19,Present,Couple.
86370,1484,2026-01-20,Present,
86421,1485,2026-01-19,Present,
86422,1485,2026-01-20,Absent,
86473,1486,2026-01-19,Present,
86474,1486,2026-01-20,Absent,
86520,1487,2026-01-19,Present,
86521,1487,2026-01-20,Present,
86564,1488,2026-01-19,Present,
86565,1488,2026-01-20,Present,
86589,1489,2026-01-19,Present,
86590,1489,2026-01-20,Absent,
86631,1490,2026-01-19,Late,Soldier spend own.
86632,1490,2026-01-20,Present,
86672,1491,2026-01-19,Present,
86673,1491,2026-01-20,Present,
86709,1492,2026-01-19,Present,
86710,1492,2026-01-20,Present,
86734,1493,2026-01-19,Present,
86735,1493,2026-01-20,Late,
86773,1494,2026-01-19,Present,
86774,1494,2026-01-20,Present,
86809,1495,2026-01-19,Present,
86810,1495,2026-01-20,Absent,
86868,1496,2026-01-19,Present,
86869,1496,2026-01-20,Present,
86908,1497,2026-01-19,Excused,School we like.
86909,1497,2026-01-20,Absent,
86940,1498,2026-01-19,Present,
86941,1498,2026-01-20,Present,
86978,1499,2026-01-19,Present,
86979,1499,2026-01-20,Present,
87014,1500,2026-01-19,Present,
87015,1500,2026-01-20,Present,
87037,1501,2026-01-19,Present,
87038,1501,2026-01-20,Present,
87078,1502,2026-01-19,Absent,Ok ahead.
87079,1502,2026-01-20,Late,
87100,1503,2026-01-19,Present,
87101,1503,2026-01-20,Absent,
87146,1504,2026-01-19,Present,
87147,1504,2026-01-20,Present,
87179,1505,2026-01-19,Present,
87180,1505,2026-01-20,Present,
87224,1506,2026-01-19,Present,
87225,1506,2026-01-20,Present,
87283,1507,2026-01-19,Present,
87284,1507,2026-01-20,Present,
87330,1508,2026-01-19,Present,
87331,1508,2026-01-20,Present,
87352,1509,2026-01-19,Absent,
87353,1509,2026-01-20,Present,
87391,1510,2026-01-19,Present,
87392,1510,2026-01-20,Present,
87436,1511,2026-01-19,Present,
87437,1511,2026-01-20,Present,People property threat.
87492,1512,2026-01-19,Present,
87493,1512,2026-01-20,Present,
87548,1513,2026-01-19,Present,
87549,1513,2026-01-20,Present,
87572,1514,2026-01-19,Present,
87573,1514,2026-01-20,Present,
87598,1515,2026-01-19,Absent,
87599,1515,2026-01-20,Present,
87643,1516,2026-01-19,Present,
87644,1516,2026-01-20,Present,
87679,1517,2026-01-19,Present,
87680,1517,2026-01-20,Late,
87718,1518,2026-01-19,Absent,
87719,1518,2026-01-20,Present,
87748,1519,2026-01-19,Present,
87749,1519,2026-01-20,Present,
87779,1520,2026-01-19,Absent,
87780,1520,2026-01-20,Present,
87830,1521,2026-01-19,Present,
87831,1521,2026-01-20,Present,
87886,1522,2026-01-19,Present,
87887,1522,2026-01-20,Present,
87921,1523,2026-01-19,Present,
87922,1523,2026-01-20,Late,
87956,1524,2026-01-19,Present,
87957,1524,2026-01-20,Late,
88012,1525,2026-01-19,Present,
88013,1525,2026-01-20,Present,
88036,1526,2026-01-19,Present,Job yes.
88037,1526,2026-01-20,Present,
88068,1527,2026-01-19,Absent,
88069,1527,2026-01-20,Present,
88126,1528,2026-01-19,Late,
88127,1528,2026-01-20,Present,
88159,1529,2026-01-19,Present,
88160,1529,2026-01-20,Present,
88199,1530,2026-01-19,Absent,
88200,1530,2026-01-20,Present,
88253,1531,2026-01-19,Present,
88254,1531,2026-01-20,Present,
88290,1532,2026-01-19,Present,
88291,1532,2026-01-20,Present,
88348,1533,2026-01-19,Late,Election and wide.
88349,1533,2026-01-20,Present,
88369,1534,2026-01-19,Present,
88370,1534,2026-01-20,Absent,
88424,1535,2026-01-19,Present,
88425,1535,2026-01-20,Present,
88451,1536,2026-01-19,Present,
88452,1536,2026-01-20,Present,
88481,1537,2026-01-19,Present,
88482,1537,2026-01-20,Present,
88533,1538,2026-01-19,Present,
88534,1538,2026-01-20,Present,
88561,1539,2026-01-19,Present,
88562,1539,2026-01-20,Present,
88593,1540,2026-01-19,Present,
88594,1540,2026-01-20,Present,
88636,1541,2026-01-19,Present,
88637,1541,2026-01-20,Present,
88674,1542,2026-01-19,Present,
88675,1542,2026-01-20,Present,
88724,1543,2026-01-19,Late,
88725,1543,2026-01-20,Present,
88757,1544,2026-01-19,Present,
88758,1544,2026-01-20,Present,Practice low itself.
88815,1545,2026-01-19,Present,
88816,1545,2026-01-20,Present,
88869,1546,2026-01-19,Present,
88870,1546,2026-01-20,Present,
88927,1547,2026-01-19,Absent,
88928,1547,2026-01-20,Present,
88953,1548,2026-01-19,Present,
88954,1548,2026-01-20,Absent,
88986,1549,2026-01-19,Present,
88987,1549,2026-01-20,Present,
89026,1550,2026-01-19,Present,
89027,1550,2026-01-20,Late,Onto community.
89064,1551,2026-01-19,Present,
89065,1551,2026-01-20,Absent,
89120,1552,2026-01-19,Present,
89121,1552,2026-01-20,Present,
89149,1553,2026-01-19,Present,
89150,1553,2026-01-20,Present,Catch interview.
89188,1554,2026-01-19,Present,
89189,1554,2026-01-20,Present,Mission something amount couple.
89248,1555,2026-01-19,Present,
89249,1555,2026-01-20,Present,
89288,1556,2026-01-19,Present,
89289,1556,2026-01-20,Present,
89325,1557,2026-01-19,Late,Also serve.
89326,1557,2026-01-20,Present,
89360,1558,2026-01-19,Present,
89361,1558,2026-01-20,Present,
89413,1559,2026-01-19,Absent,
89414,1559,2026-01-20,Late,
89465,1560,2026-01-19,Late,
89466,1560,2026-01-20,Present,
89523,1561,2026-01-19,Absent,
89524,1561,2026-01-20,Present,
89580,1562,2026-01-19,Present,
89581,1562,2026-01-20,Present,
89622,1563,2026-01-19,Present,Whether move section.
89623,1563,2026-01-20,Absent,
89682,1564,2026-01-19,Present,
89683,1564,2026-01-20,Present,
89704,1565,2026-01-19,Absent,
89705,1565,2026-01-20,Present,
89724,1566,2026-01-19,Absent,
89725,1566,2026-01-20,Late,
89782,1567,2026-01-19,Present,
89783,1567,2026-01-20,Present,National environmental.
89840,1568,2026-01-19,Late,
89841,1568,2026-01-20,Present,
89891,1569,2026-01-19,Present,
89892,1569,2026-01-20,Present,
89926,1570,2026-01-19,Present,
89927,1570,2026-01-20,Present,Work establish that.
89950,1571,2026-01-19,Present,
89951,1571,2026-01-20,Present,
89976,1572,2026-01-19,Present,
89977,1572,2026-01-20,Present,
90005,1573,2026-01-19,Present,
90006,1573,2026-01-20,Present,Star power sell.
90045,1574,2026-01-19,Present,
90046,1574,2026-01-20,Absent,
90102,1575,2026-01-19,Present,
90103,1575,2026-01-20,Present,
90159,1576,2026-01-19,Present,Thought really example.
90160,1576,2026-01-20,Absent,
90184,1577,2026-01-19,Present,
90185,1577,2026-01-20,Late,
90205,1578,2026-01-19,Present,
90206,1578,2026-01-20,Present,
90242,1579,2026-01-19,Present,
90243,1579,2026-01-20,Late,
90302,1580,2026-01-19,Present,
90303,1580,2026-01-20,Present,Issue discover.
90328,1581,2026-01-19,Present,
90329,1581,2026-01-20,Present,
90350,1582,2026-01-19,Present,
90351,1582,2026-01-20,Late,
90391,1583,2026-01-19,Present,
90392,1583,2026-01-20,Absent,
90416,1584,2026-01-19,Present,
90417,1584,2026-01-20,Present,
90444,1585,2026-01-19,Present,
90445,1585,2026-01-20,Present,
90493,1586,2026-01-19,Present,
90494,1586,2026-01-20,Present,
90544,1587,2026-01-19,Present,
90545,1587,2026-01-20,Late,
90586,1588,2026-01-19,Present,
90587,1588,2026-01-20,Present,
90622,1589,2026-01-19,Late,
90623,1589,2026-01-20,Present,
90651,1590,2026-01-19,Absent,
90652,1590,2026-01-20,Present,
90683,1591,2026-01-19,Present,
90684,1591,2026-01-20,Present,
90706,1592,2026-01-19,Present,
90707,1592,2026-01-20,Absent,
90760,1593,2026-01-19,Absent,
90761,1593,2026-01-20,Present,
90783,1594,2026-01-19,Present,
90784,1594,2026-01-20,Present,Seat eye.
90808,1595,2026-01-19,Late,
90809,1595,2026-01-20,Absent,
90836,1596,2026-01-19,Present,
90837,1596,2026-01-20,Absent,
90882,1597,2026-01-19,Present,
90883,1597,2026-01-20,Present,
90908,1598,2026-01-19,Present,
90909,1598,2026-01-20,Present,
90939,1599,2026-01-19,Present,
90940,1599,2026-01-20,Present,
90990,1600,2026-01-19,Present,
90991,1600,2026-01-20,Present,
91016,1601,2026-01-19,Present,
91017,1601,2026-01-20,Present,
91060,1602,2026-01-19,Present,
91061,1602,2026-01-20,Late,
91102,1603,2026-01-19,Late,
91103,1603,2026-01-20,Absent,
91160,1604,2026-01-19,Absent,
91161,1604,2026-01-20,Present,
91216,1605,2026-01-19,Present,
91217,1605,2026-01-20,Late,
91259,1606,2026-01-19,Present,
91260,1606,2026-01-20,Present,
91308,1607,2026-01-19,Present,
91309,1607,2026-01-20,Present,
91367,1608,2026-01-19,Present,
91368,1608,2026-01-20,Absent,
91418,1609,2026-01-19,Present,
91419,1609,2026-01-20,Present,
91445,1610,2026-01-19,Late,
91446,1610,2026-01-20,Late,Whom night yet.
91503,1611,2026-01-19,Late,
91504,1611,2026-01-20,Present,
91562,1612,2026-01-19,Late,
91563,1612,2026-01-20,Present,
91613,1613,2026-01-19,Present,Financial tough agent.
91614,1613,2026-01-20,Present,
91670,1614,2026-01-19,Present,
91671,1614,2026-01-20,Present,Product behind current.
91701,1615,2026-01-19,Present,
91702,1615,2026-01-20,Absent,
91731,1616,2026-01-19,Present,
91732,1616,2026-01-20,Present,
91775,1617,2026-01-19,Present,
91776,1617,2026-01-20,Present,
91825,1618,2026-01-19,Absent,
91826,1618,2026-01-20,Present,
91859,1619,2026-01-19,Present,
91860,1619,2026-01-20,Present,
91886,1620,2026-01-19,Present,
91887,1620,2026-01-20,Present,
91925,1621,2026-01-19,Present,
91926,1621,2026-01-20,Absent,Amount yes.
91979,1622,2026-01-19,Present,
91980,1622,2026-01-20,Absent,
92033,1623,2026-01-19,Present,
92034,1623,2026-01-20,Present,
92068,1624,2026-01-19,Present,
92069,1624,2026-01-20,Late,
92088,1625,2026-01-19,Present,
